run_timestamp,curve,status
2026-06-17T20:15:29.170878+00:00,1M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-06-17T20:15:29.170878+00:00,3M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-06-17T20:15:29.170878+00:00,6M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-06-17T20:15:29.170878+00:00,3M_SONIA,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-06-18T20:28:05.075198+00:00,1M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-06-18T20:28:05.075198+00:00,3M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-06-18T20:28:05.075198+00:00,6M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-06-18T20:28:05.075198+00:00,3M_SONIA,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-06-19T19:51:59.577340+00:00,1M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-06-19T19:51:59.577340+00:00,3M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-06-19T19:51:59.577340+00:00,6M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-06-19T19:51:59.577340+00:00,3M_SONIA,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-06-22T20:51:25.405294+00:00,1M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-06-22T20:51:25.405294+00:00,3M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-06-22T20:51:25.405294+00:00,6M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-06-22T20:51:25.405294+00:00,3M_SONIA,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-06-23T20:08:47.470496+00:00,1M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-06-23T20:08:47.470496+00:00,3M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-06-23T20:08:47.470496+00:00,6M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-06-23T20:08:47.470496+00:00,3M_SONIA,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-06-24T19:49:30.910438+00:00,1M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-06-24T19:49:30.910438+00:00,3M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-06-24T19:49:30.910438+00:00,6M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-06-24T19:49:30.910438+00:00,3M_SONIA,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-06-25T20:03:48.732509+00:00,1M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-06-25T20:03:48.732509+00:00,3M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-06-25T20:03:48.732509+00:00,6M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-06-25T20:03:48.732509+00:00,3M_SONIA,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-06-26T19:51:53.626944+00:00,1M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-06-26T19:51:53.626944+00:00,3M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-06-26T19:51:53.626944+00:00,6M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-06-26T19:51:53.626944+00:00,3M_SONIA,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-06-29T20:00:59.034800+00:00,1M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-06-29T20:00:59.034800+00:00,3M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-06-29T20:00:59.034800+00:00,6M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-06-29T20:00:59.034800+00:00,3M_SONIA,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-06-30T20:01:23.521399+00:00,1M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-06-30T20:01:23.521399+00:00,3M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-06-30T20:01:23.521399+00:00,6M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-06-30T20:01:23.521399+00:00,3M_SONIA,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-01T19:59:01.570575+00:00,1M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-01T19:59:01.570575+00:00,3M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-01T19:59:01.570575+00:00,6M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-01T19:59:01.570575+00:00,3M_SONIA,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-02T19:27:20.316601+00:00,1M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-02T19:27:20.316601+00:00,3M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-02T19:27:20.316601+00:00,6M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-02T19:27:20.316601+00:00,3M_SONIA,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-03T19:26:04.487262+00:00,1M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-03T19:26:04.487262+00:00,3M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-03T19:26:04.487262+00:00,6M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-03T19:26:04.487262+00:00,3M_SONIA,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-06T20:01:07.921457+00:00,1M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-06T20:01:07.921457+00:00,3M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-06T20:01:07.921457+00:00,6M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-06T20:01:07.921457+00:00,3M_SONIA,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-07T19:58:23.925281+00:00,1M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-07T19:58:23.925281+00:00,3M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-07T19:58:23.925281+00:00,6M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-07T19:58:23.925281+00:00,3M_SONIA,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-08T19:35:47.802702+00:00,1M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-08T19:35:47.802702+00:00,3M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-08T19:35:47.802702+00:00,6M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-08T19:35:47.802702+00:00,3M_SONIA,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-09T19:49:26.366392+00:00,1M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-09T19:49:26.366392+00:00,3M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-09T19:49:26.366392+00:00,6M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-09T19:49:26.366392+00:00,3M_SONIA,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-10T19:35:57.897810+00:00,1M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-10T19:35:57.897810+00:00,3M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-10T19:35:57.897810+00:00,6M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-10T19:35:57.897810+00:00,3M_SONIA,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-13T19:25:13.803681+00:00,1M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-13T19:25:13.803681+00:00,3M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-13T19:25:13.803681+00:00,6M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-13T19:25:13.803681+00:00,3M_SONIA,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-14T19:22:45.703597+00:00,1M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-14T19:22:45.703597+00:00,3M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-14T19:22:45.703597+00:00,6M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-14T19:22:45.703597+00:00,3M_SONIA,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-15T19:14:33.256334+00:00,1M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-15T19:14:33.256334+00:00,3M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-15T19:14:33.256334+00:00,6M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-15T19:14:33.256334+00:00,3M_SONIA,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-16T19:14:52.680206+00:00,1M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-16T19:14:52.680206+00:00,3M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-16T19:14:52.680206+00:00,6M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-16T19:14:52.680206+00:00,3M_SONIA,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-17T19:13:38.928077+00:00,1M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-17T19:13:38.928077+00:00,3M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-17T19:13:38.928077+00:00,6M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-17T19:13:38.928077+00:00,3M_SONIA,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-20T19:45:33.795408+00:00,1M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-20T19:45:33.795408+00:00,3M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-20T19:45:33.795408+00:00,6M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-20T19:45:33.795408+00:00,3M_SONIA,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-21T19:26:30.181224+00:00,1M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-21T19:26:30.181224+00:00,3M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-21T19:26:30.181224+00:00,6M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-21T19:26:30.181224+00:00,3M_SONIA,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-22T19:23:47.058243+00:00,1M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-22T19:23:47.058243+00:00,3M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-22T19:23:47.058243+00:00,6M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-22T19:23:47.058243+00:00,3M_SONIA,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-23T19:21:11.288341+00:00,1M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-23T19:21:11.288341+00:00,3M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-23T19:21:11.288341+00:00,6M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-23T19:21:11.288341+00:00,3M_SONIA,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-24T19:27:05.252827+00:00,1M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-24T19:27:05.252827+00:00,3M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-24T19:27:05.252827+00:00,6M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-24T19:27:05.252827+00:00,3M_SONIA,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-27T19:36:53.512583+00:00,1M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-27T19:36:53.512583+00:00,3M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-27T19:36:53.512583+00:00,6M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-27T19:36:53.512583+00:00,3M_SONIA,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-28T19:27:15.467755+00:00,1M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-28T19:27:15.467755+00:00,3M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-28T19:27:15.467755+00:00,6M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-28T19:27:15.467755+00:00,3M_SONIA,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-29T19:19:26.056418+00:00,1M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-29T19:19:26.056418+00:00,3M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-29T19:19:26.056418+00:00,6M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-29T19:19:26.056418+00:00,3M_SONIA,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-30T19:35:00.155953+00:00,1M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-30T19:35:00.155953+00:00,3M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-30T19:35:00.155953+00:00,6M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-30T19:35:00.155953+00:00,3M_SONIA,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-31T19:36:20.199224+00:00,1M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-31T19:36:20.199224+00:00,3M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-31T19:36:20.199224+00:00,6M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-07-31T19:36:20.199224+00:00,3M_SONIA,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-08-03T19:39:59.219670+00:00,1M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-08-03T19:39:59.219670+00:00,3M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-08-03T19:39:59.219670+00:00,6M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-08-03T19:39:59.219670+00:00,3M_SONIA,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-08-04T19:39:40.786101+00:00,1M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-08-04T19:39:40.786101+00:00,3M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-08-04T19:39:40.786101+00:00,6M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-08-04T19:39:40.786101+00:00,3M_SONIA,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-08-05T19:37:33.257006+00:00,1M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-08-05T19:37:33.257006+00:00,3M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-08-05T19:37:33.257006+00:00,6M_EURIBOR,error: 403 Client Error: Forbidden for url: https://cf.com/rates
2026-08-05T19:37:33.257006+00:00,3M_SONIA,error: 403 Client Error: Forbidden for url: https://cf.com/rates
