snapshot_date,curve_date,forward_date,rate
2026-03-17,2026-03-09T16:00:00,2029-01-11T00:00:00,0.0267335
2026-03-17,2026-03-09T16:00:00,2029-02-12T00:00:00,0.0268003
2026-03-17,2026-03-09T16:00:00,2029-03-12T00:00:00,0.0268587
2026-03-17,2026-03-09T16:00:00,2029-04-11T00:00:00,0.0269212
2026-03-17,2026-03-09T16:00:00,2029-05-11T00:00:00,0.026984
2026-03-17,2026-03-09T16:00:00,2029-06-11T00:00:00,0.0270493
2026-03-17,2026-03-09T16:00:00,2029-07-11T00:00:00,0.027113
2026-03-17,2026-03-09T16:00:00,2029-08-13T00:00:00,0.0271841
2026-03-17,2026-03-09T16:00:00,2029-09-11T00:00:00,0.0272476
2026-03-17,2026-03-09T16:00:00,2029-10-11T00:00:00,0.0273143
2026-03-17,2026-03-09T16:00:00,2029-11-12T00:00:00,0.0273871
2026-03-17,2026-03-09T16:00:00,2029-12-11T00:00:00,0.0274546
2026-03-17,2026-03-09T16:00:00,2030-01-11T00:00:00,0.0275285
2026-03-17,2026-03-09T16:00:00,2030-02-11T00:00:00,0.0276041
2026-03-17,2026-03-09T16:00:00,2030-03-11T00:00:00,0.0276739
2026-03-17,2026-03-09T16:00:00,2030-04-11T00:00:00,0.0277526
2026-03-17,2026-03-09T16:00:00,2030-05-13T00:00:00,0.0278355
2026-03-17,2026-03-09T16:00:00,2030-06-11T00:00:00,0.0279118
2026-03-17,2026-03-09T16:00:00,2030-07-11T00:00:00,0.027992
2026-03-17,2026-03-09T16:00:00,2030-08-12T00:00:00,0.0280788
2026-03-17,2026-03-09T16:00:00,2030-09-11T00:00:00,0.0281613
2026-03-17,2026-03-09T16:00:00,2030-10-11T00:00:00,0.0282447
2026-03-17,2026-03-09T16:00:00,2030-11-11T00:00:00,0.0283318
2026-03-17,2026-03-09T16:00:00,2030-12-11T00:00:00,0.0284169
2026-03-17,2026-03-09T16:00:00,2031-01-13T00:00:00,0.0285113
2026-03-17,2026-03-09T16:00:00,2031-02-11T00:00:00,0.0285949
2026-03-17,2026-03-09T16:00:00,2031-03-11T00:00:00,0.0286761
2026-03-17,2026-03-09T16:00:00,2031-04-15T00:00:00,0.0287781
2026-03-17,2026-03-09T16:00:00,2031-05-12T00:00:00,0.0288571
2026-03-17,2026-03-09T16:00:00,2031-06-11T00:00:00,0.0289451
2026-03-17,2026-03-09T16:00:00,2031-07-11T00:00:00,0.0290333
2026-03-17,2026-03-09T16:00:00,2031-08-11T00:00:00,0.0291246
2026-03-17,2026-03-09T16:00:00,2031-09-11T00:00:00,0.0292159
2026-03-17,2026-03-09T16:00:00,2031-10-13T00:00:00,0.02931
2026-03-17,2026-03-09T16:00:00,2031-11-11T00:00:00,0.0293951
2026-03-17,2026-03-09T16:00:00,2031-12-11T00:00:00,0.029483
2026-03-17,2026-03-09T16:00:00,2032-01-12T00:00:00,0.0295763
2026-03-17,2026-03-09T16:00:00,2032-02-11T00:00:00,0.0296634
2026-03-17,2026-03-09T16:00:00,2032-03-11T00:00:00,0.0297473
2026-03-17,2026-03-09T16:00:00,2032-04-12T00:00:00,0.0298394
2026-03-17,2026-03-09T16:00:00,2032-05-11T00:00:00,0.0299225
2026-03-17,2026-03-09T16:00:00,2032-06-11T00:00:00,0.030011
2026-03-17,2026-03-09T16:00:00,2032-07-12T00:00:00,0.030099
2026-03-17,2026-03-09T16:00:00,2032-08-11T00:00:00,0.0301838
2026-03-17,2026-03-09T16:00:00,2032-09-13T00:00:00,0.0302766
2026-03-17,2026-03-09T16:00:00,2032-10-11T00:00:00,0.0303549
2026-03-17,2026-03-09T16:00:00,2032-11-11T00:00:00,0.0304411
2026-03-17,2026-03-09T16:00:00,2032-12-13T00:00:00,0.0305296
2026-03-17,2026-03-09T16:00:00,2033-01-11T00:00:00,0.0306094
2026-03-17,2026-03-09T16:00:00,2033-02-11T00:00:00,0.0306941
2026-03-17,2026-03-09T16:00:00,2033-03-11T00:00:00,0.0307703
2026-03-17,2026-03-09T16:00:00,2033-04-11T00:00:00,0.030854
2026-03-17,2026-03-09T16:00:00,2033-05-11T00:00:00,0.0309346
2026-03-17,2026-03-09T16:00:00,2033-06-13T00:00:00,0.0310226
2026-03-17,2026-03-09T16:00:00,2033-07-11T00:00:00,0.0310968
2026-03-17,2026-03-09T16:00:00,2033-08-11T00:00:00,0.0311784
2026-03-17,2026-03-09T16:00:00,2033-09-12T00:00:00,0.031262
2026-03-17,2026-03-09T16:00:00,2033-10-11T00:00:00,0.0313372
2026-03-17,2026-03-09T16:00:00,2033-11-11T00:00:00,0.031417
2026-03-17,2026-03-09T16:00:00,2033-12-12T00:00:00,0.0314962
2026-03-17,2026-03-09T16:00:00,2034-01-11T00:00:00,0.0315723
2026-03-17,2026-03-09T16:00:00,2034-02-13T00:00:00,0.0316552
2026-03-17,2026-03-09T16:00:00,2034-03-13T00:00:00,0.0317251
2026-03-17,2026-03-09T16:00:00,2034-04-11T00:00:00,0.0317968
2026-03-17,2026-03-09T16:00:00,2034-05-11T00:00:00,0.0318704
2026-03-17,2026-03-09T16:00:00,2034-06-12T00:00:00,0.0319482
2026-03-17,2026-03-09T16:00:00,2034-07-11T00:00:00,0.0320181
2026-03-17,2026-03-09T16:00:00,2034-08-11T00:00:00,0.032092
2026-03-17,2026-03-09T16:00:00,2034-09-11T00:00:00,0.0321652
2026-03-17,2026-03-09T16:00:00,2034-10-11T00:00:00,0.0322352
2026-03-17,2026-03-09T16:00:00,2034-11-13T00:00:00,0.0323113
2026-03-17,2026-03-09T16:00:00,2034-12-11T00:00:00,0.032375
2026-03-17,2026-03-09T16:00:00,2035-01-11T00:00:00,0.0324446
2026-03-17,2026-03-09T16:00:00,2035-02-12T00:00:00,0.0325154
2026-03-17,2026-03-09T16:00:00,2035-03-12T00:00:00,0.0325764
2026-03-17,2026-03-09T16:00:00,2035-04-11T00:00:00,0.0326407
2026-03-17,2026-03-09T16:00:00,2035-05-11T00:00:00,0.032704
2026-03-17,2026-03-09T16:00:00,2035-06-11T00:00:00,0.0327681
2026-03-17,2026-03-09T16:00:00,2035-07-11T00:00:00,0.032829
2026-03-17,2026-03-09T16:00:00,2035-08-13T00:00:00,0.0328945
2026-03-17,2026-03-09T16:00:00,2035-09-11T00:00:00,0.0329509
2026-03-17,2026-03-09T16:00:00,2035-10-11T00:00:00,0.0330078
2026-03-17,2026-03-09T16:00:00,2035-11-12T00:00:00,0.0330671
2026-03-17,2026-03-09T16:00:00,2035-12-11T00:00:00,0.0331194
2026-03-17,2026-03-09T16:00:00,2036-01-11T00:00:00,0.0331739
2026-03-17,2026-03-09T16:00:00,2036-02-11T00:00:00,0.0332267
2026-03-17,2026-03-09T16:00:00,2036-03-11T00:00:00,0.0332747
2026-03-17,2026-03-09T16:00:00,2026-03-11T00:00:00,0.02178
2026-03-17,2026-03-09T16:00:00,2026-04-13T00:00:00,0.0223952
2026-03-17,2026-03-09T16:00:00,2026-05-11T00:00:00,0.0229044
2026-03-17,2026-03-09T16:00:00,2026-06-11T00:00:00,0.0234412
2026-03-17,2026-03-09T16:00:00,2026-07-13T00:00:00,0.0239508
2026-03-17,2026-03-09T16:00:00,2026-08-11T00:00:00,0.0243608
2026-03-17,2026-03-09T16:00:00,2026-09-11T00:00:00,0.0247309
2026-03-17,2026-03-09T16:00:00,2026-10-12T00:00:00,0.0250207
2026-03-17,2026-03-09T16:00:00,2026-11-11T00:00:00,0.0252312
2026-03-17,2026-03-09T16:00:00,2026-12-11T00:00:00,0.0253829
2026-03-17,2026-03-09T16:00:00,2027-01-11T00:00:00,0.0254882
2026-03-17,2026-03-09T16:00:00,2027-02-11T00:00:00,0.0255521
2026-03-17,2026-03-09T16:00:00,2027-03-11T00:00:00,0.0255834
2026-03-17,2026-03-09T16:00:00,2027-04-12T00:00:00,0.025599
2026-03-17,2026-03-09T16:00:00,2027-05-11T00:00:00,0.0256043
2026-03-17,2026-03-09T16:00:00,2027-06-11T00:00:00,0.025611
2026-03-17,2026-03-09T16:00:00,2027-07-12T00:00:00,0.0256278
2026-03-17,2026-03-09T16:00:00,2027-08-11T00:00:00,0.0256545
2026-03-17,2026-03-09T16:00:00,2027-09-13T00:00:00,0.0256945
2026-03-17,2026-03-09T16:00:00,2027-10-11T00:00:00,0.0257361
2026-03-17,2026-03-09T16:00:00,2027-11-11T00:00:00,0.0257894
2026-03-17,2026-03-09T16:00:00,2027-12-13T00:00:00,0.0258511
2026-03-17,2026-03-09T16:00:00,2028-01-11T00:00:00,0.0259117
2026-03-17,2026-03-09T16:00:00,2028-02-11T00:00:00,0.0259804
2026-03-17,2026-03-09T16:00:00,2028-03-13T00:00:00,0.026052
2026-03-17,2026-03-09T16:00:00,2028-04-11T00:00:00,0.0261205
2026-03-17,2026-03-09T16:00:00,2028-05-11T00:00:00,0.0261919
2026-03-17,2026-03-09T16:00:00,2028-06-12T00:00:00,0.0262673
2026-03-17,2026-03-09T16:00:00,2028-07-11T00:00:00,0.0263343
2026-03-17,2026-03-09T16:00:00,2028-08-11T00:00:00,0.0264044
2026-03-17,2026-03-09T16:00:00,2028-09-11T00:00:00,0.026473
2026-03-17,2026-03-09T16:00:00,2028-10-11T00:00:00,0.0265383
2026-03-17,2026-03-09T16:00:00,2028-11-13T00:00:00,0.026609
2026-03-17,2026-03-09T16:00:00,2028-12-11T00:00:00,0.0266683
2026-03-17,2026-03-09T16:00:00,2029-01-11T00:00:00,0.0267335
2026-03-17,2026-03-09T16:00:00,2029-02-12T00:00:00,0.0268003
2026-03-17,2026-03-09T16:00:00,2029-03-12T00:00:00,0.0268587
2026-03-17,2026-03-09T16:00:00,2029-04-11T00:00:00,0.0269212
2026-03-17,2026-03-09T16:00:00,2029-05-11T00:00:00,0.026984
2026-03-17,2026-03-09T16:00:00,2029-06-11T00:00:00,0.0270493
2026-03-17,2026-03-09T16:00:00,2029-07-11T00:00:00,0.027113
2026-03-17,2026-03-09T16:00:00,2029-08-13T00:00:00,0.0271841
2026-03-17,2026-03-09T16:00:00,2029-09-11T00:00:00,0.0272476
2026-03-17,2026-03-09T16:00:00,2029-10-11T00:00:00,0.0273143
2026-03-17,2026-03-09T16:00:00,2029-11-12T00:00:00,0.0273871
2026-03-17,2026-03-09T16:00:00,2029-12-11T00:00:00,0.0274546
2026-03-17,2026-03-09T16:00:00,2030-01-11T00:00:00,0.0275285
2026-03-17,2026-03-09T16:00:00,2030-02-11T00:00:00,0.0276041
2026-03-17,2026-03-09T16:00:00,2030-03-11T00:00:00,0.0276739
2026-03-17,2026-03-09T16:00:00,2030-04-11T00:00:00,0.0277526
2026-03-17,2026-03-09T16:00:00,2030-05-13T00:00:00,0.0278355
2026-03-17,2026-03-09T16:00:00,2030-06-11T00:00:00,0.0279118
2026-03-17,2026-03-09T16:00:00,2030-07-11T00:00:00,0.027992
2026-03-17,2026-03-09T16:00:00,2030-08-12T00:00:00,0.0280788
2026-03-17,2026-03-09T16:00:00,2030-09-11T00:00:00,0.0281613
2026-03-17,2026-03-09T16:00:00,2030-10-11T00:00:00,0.0282447
2026-03-17,2026-03-09T16:00:00,2030-11-11T00:00:00,0.0283318
2026-03-17,2026-03-09T16:00:00,2030-12-11T00:00:00,0.0284169
2026-03-17,2026-03-09T16:00:00,2031-01-13T00:00:00,0.0285113
2026-03-17,2026-03-09T16:00:00,2031-02-11T00:00:00,0.0285949
2026-03-17,2026-03-09T16:00:00,2031-03-11T00:00:00,0.0286761
2026-03-17,2026-03-09T16:00:00,2031-04-15T00:00:00,0.0287781
2026-03-17,2026-03-09T16:00:00,2031-05-12T00:00:00,0.0288571
2026-03-17,2026-03-09T16:00:00,2031-06-11T00:00:00,0.0289451
2026-03-17,2026-03-09T16:00:00,2031-07-11T00:00:00,0.0290333
2026-03-17,2026-03-09T16:00:00,2031-08-11T00:00:00,0.0291246
2026-03-17,2026-03-09T16:00:00,2031-09-11T00:00:00,0.0292159
2026-03-17,2026-03-09T16:00:00,2031-10-13T00:00:00,0.02931
2026-03-17,2026-03-09T16:00:00,2031-11-11T00:00:00,0.0293951
2026-03-17,2026-03-09T16:00:00,2031-12-11T00:00:00,0.029483
2026-03-17,2026-03-09T16:00:00,2032-01-12T00:00:00,0.0295763
2026-03-17,2026-03-09T16:00:00,2032-02-11T00:00:00,0.0296634
2026-03-17,2026-03-09T16:00:00,2032-03-11T00:00:00,0.0297473
2026-03-17,2026-03-09T16:00:00,2032-04-12T00:00:00,0.0298394
2026-03-17,2026-03-09T16:00:00,2032-05-11T00:00:00,0.0299225
2026-03-17,2026-03-09T16:00:00,2032-06-11T00:00:00,0.030011
2026-03-17,2026-03-09T16:00:00,2032-07-12T00:00:00,0.030099
2026-03-17,2026-03-09T16:00:00,2032-08-11T00:00:00,0.0301838
2026-03-17,2026-03-09T16:00:00,2032-09-13T00:00:00,0.0302766
2026-03-17,2026-03-09T16:00:00,2032-10-11T00:00:00,0.0303549
2026-03-17,2026-03-09T16:00:00,2032-11-11T00:00:00,0.0304411
2026-03-17,2026-03-09T16:00:00,2032-12-13T00:00:00,0.0305296
2026-03-17,2026-03-09T16:00:00,2033-01-11T00:00:00,0.0306094
2026-03-17,2026-03-09T16:00:00,2033-02-11T00:00:00,0.0306941
2026-03-17,2026-03-09T16:00:00,2033-03-11T00:00:00,0.0307703
2026-03-17,2026-03-09T16:00:00,2033-04-11T00:00:00,0.030854
2026-03-17,2026-03-09T16:00:00,2033-05-11T00:00:00,0.0309346
2026-03-17,2026-03-09T16:00:00,2033-06-13T00:00:00,0.0310226
2026-03-17,2026-03-09T16:00:00,2033-07-11T00:00:00,0.0310968
2026-03-17,2026-03-09T16:00:00,2033-08-11T00:00:00,0.0311784
2026-03-17,2026-03-09T16:00:00,2033-09-12T00:00:00,0.031262
2026-03-17,2026-03-09T16:00:00,2033-10-11T00:00:00,0.0313372
2026-03-17,2026-03-09T16:00:00,2033-11-11T00:00:00,0.031417
2026-03-17,2026-03-09T16:00:00,2033-12-12T00:00:00,0.0314962
2026-03-17,2026-03-09T16:00:00,2034-01-11T00:00:00,0.0315723
2026-03-17,2026-03-09T16:00:00,2034-02-13T00:00:00,0.0316552
2026-03-17,2026-03-09T16:00:00,2034-03-13T00:00:00,0.0317251
2026-03-17,2026-03-09T16:00:00,2034-04-11T00:00:00,0.0317968
2026-03-17,2026-03-09T16:00:00,2034-05-11T00:00:00,0.0318704
2026-03-17,2026-03-09T16:00:00,2034-06-12T00:00:00,0.0319482
2026-03-17,2026-03-09T16:00:00,2034-07-11T00:00:00,0.0320181
2026-03-17,2026-03-09T16:00:00,2034-08-11T00:00:00,0.032092
2026-03-17,2026-03-09T16:00:00,2034-09-11T00:00:00,0.0321652
2026-03-17,2026-03-09T16:00:00,2034-10-11T00:00:00,0.0322352
2026-03-17,2026-03-09T16:00:00,2034-11-13T00:00:00,0.0323113
2026-03-17,2026-03-09T16:00:00,2034-12-11T00:00:00,0.032375
2026-03-17,2026-03-09T16:00:00,2035-01-11T00:00:00,0.0324446
2026-03-17,2026-03-09T16:00:00,2035-02-12T00:00:00,0.0325154
2026-03-17,2026-03-09T16:00:00,2035-03-12T00:00:00,0.0325764
2026-03-17,2026-03-09T16:00:00,2035-04-11T00:00:00,0.0326407
2026-03-17,2026-03-09T16:00:00,2035-05-11T00:00:00,0.032704
2026-03-17,2026-03-09T16:00:00,2035-06-11T00:00:00,0.0327681
2026-03-17,2026-03-09T16:00:00,2035-07-11T00:00:00,0.032829
2026-03-17,2026-03-09T16:00:00,2035-08-13T00:00:00,0.0328945
2026-03-17,2026-03-09T16:00:00,2035-09-11T00:00:00,0.0329509
2026-03-17,2026-03-09T16:00:00,2035-10-11T00:00:00,0.0330078
2026-03-17,2026-03-09T16:00:00,2035-11-12T00:00:00,0.0330671
2026-03-17,2026-03-09T16:00:00,2035-12-11T00:00:00,0.0331194
2026-03-17,2026-03-09T16:00:00,2036-01-11T00:00:00,0.0331739
2026-03-17,2026-03-09T16:00:00,2036-02-11T00:00:00,0.0332267
2026-03-17,2026-03-09T16:00:00,2036-03-11T00:00:00,0.0332747
2026-03-18,2026-03-09T16:00:00,2026-03-11T00:00:00,0.02178
2026-03-18,2026-03-09T16:00:00,2026-04-13T00:00:00,0.0223952
2026-03-18,2026-03-09T16:00:00,2026-05-11T00:00:00,0.0229044
2026-03-18,2026-03-09T16:00:00,2026-06-11T00:00:00,0.0234412
2026-03-18,2026-03-09T16:00:00,2026-07-13T00:00:00,0.0239508
2026-03-18,2026-03-09T16:00:00,2026-08-11T00:00:00,0.0243608
2026-03-18,2026-03-09T16:00:00,2026-09-11T00:00:00,0.0247309
2026-03-18,2026-03-09T16:00:00,2026-10-12T00:00:00,0.0250207
2026-03-18,2026-03-09T16:00:00,2026-11-11T00:00:00,0.0252312
2026-03-18,2026-03-09T16:00:00,2026-12-11T00:00:00,0.0253829
2026-03-18,2026-03-09T16:00:00,2027-01-11T00:00:00,0.0254882
2026-03-18,2026-03-09T16:00:00,2027-02-11T00:00:00,0.0255521
2026-03-18,2026-03-09T16:00:00,2027-03-11T00:00:00,0.0255834
2026-03-18,2026-03-09T16:00:00,2027-04-12T00:00:00,0.025599
2026-03-18,2026-03-09T16:00:00,2027-05-11T00:00:00,0.0256043
2026-03-18,2026-03-09T16:00:00,2027-06-11T00:00:00,0.025611
2026-03-18,2026-03-09T16:00:00,2027-07-12T00:00:00,0.0256278
2026-03-18,2026-03-09T16:00:00,2027-08-11T00:00:00,0.0256545
2026-03-18,2026-03-09T16:00:00,2027-09-13T00:00:00,0.0256945
2026-03-18,2026-03-09T16:00:00,2027-10-11T00:00:00,0.0257361
2026-03-18,2026-03-09T16:00:00,2027-11-11T00:00:00,0.0257894
2026-03-18,2026-03-09T16:00:00,2027-12-13T00:00:00,0.0258511
2026-03-18,2026-03-09T16:00:00,2028-01-11T00:00:00,0.0259117
2026-03-18,2026-03-09T16:00:00,2028-02-11T00:00:00,0.0259804
2026-03-18,2026-03-09T16:00:00,2028-03-13T00:00:00,0.026052
2026-03-18,2026-03-09T16:00:00,2028-04-11T00:00:00,0.0261205
2026-03-18,2026-03-09T16:00:00,2028-05-11T00:00:00,0.0261919
2026-03-18,2026-03-09T16:00:00,2028-06-12T00:00:00,0.0262673
2026-03-18,2026-03-09T16:00:00,2028-07-11T00:00:00,0.0263343
2026-03-18,2026-03-09T16:00:00,2028-08-11T00:00:00,0.0264044
2026-03-18,2026-03-09T16:00:00,2028-09-11T00:00:00,0.026473
2026-03-18,2026-03-09T16:00:00,2028-10-11T00:00:00,0.0265383
2026-03-18,2026-03-09T16:00:00,2028-11-13T00:00:00,0.026609
2026-03-18,2026-03-09T16:00:00,2028-12-11T00:00:00,0.0266683
2026-03-18,2026-03-09T16:00:00,2029-01-11T00:00:00,0.0267335
2026-03-18,2026-03-09T16:00:00,2029-02-12T00:00:00,0.0268003
2026-03-18,2026-03-09T16:00:00,2029-03-12T00:00:00,0.0268587
2026-03-18,2026-03-09T16:00:00,2029-04-11T00:00:00,0.0269212
2026-03-18,2026-03-09T16:00:00,2029-05-11T00:00:00,0.026984
2026-03-18,2026-03-09T16:00:00,2029-06-11T00:00:00,0.0270493
2026-03-18,2026-03-09T16:00:00,2029-07-11T00:00:00,0.027113
2026-03-18,2026-03-09T16:00:00,2029-08-13T00:00:00,0.0271841
2026-03-18,2026-03-09T16:00:00,2029-09-11T00:00:00,0.0272476
2026-03-18,2026-03-09T16:00:00,2029-10-11T00:00:00,0.0273143
2026-03-18,2026-03-09T16:00:00,2029-11-12T00:00:00,0.0273871
2026-03-18,2026-03-09T16:00:00,2029-12-11T00:00:00,0.0274546
2026-03-18,2026-03-09T16:00:00,2030-01-11T00:00:00,0.0275285
2026-03-18,2026-03-09T16:00:00,2030-02-11T00:00:00,0.0276041
2026-03-18,2026-03-09T16:00:00,2030-03-11T00:00:00,0.0276739
2026-03-18,2026-03-09T16:00:00,2030-04-11T00:00:00,0.0277526
2026-03-18,2026-03-09T16:00:00,2030-05-13T00:00:00,0.0278355
2026-03-18,2026-03-09T16:00:00,2030-06-11T00:00:00,0.0279118
2026-03-18,2026-03-09T16:00:00,2030-07-11T00:00:00,0.027992
2026-03-18,2026-03-09T16:00:00,2030-08-12T00:00:00,0.0280788
2026-03-18,2026-03-09T16:00:00,2030-09-11T00:00:00,0.0281613
2026-03-18,2026-03-09T16:00:00,2030-10-11T00:00:00,0.0282447
2026-03-18,2026-03-09T16:00:00,2030-11-11T00:00:00,0.0283318
2026-03-18,2026-03-09T16:00:00,2030-12-11T00:00:00,0.0284169
2026-03-18,2026-03-09T16:00:00,2031-01-13T00:00:00,0.0285113
2026-03-18,2026-03-09T16:00:00,2031-02-11T00:00:00,0.0285949
2026-03-18,2026-03-09T16:00:00,2031-03-11T00:00:00,0.0286761
2026-03-18,2026-03-09T16:00:00,2031-04-15T00:00:00,0.0287781
2026-03-18,2026-03-09T16:00:00,2031-05-12T00:00:00,0.0288571
2026-03-18,2026-03-09T16:00:00,2031-06-11T00:00:00,0.0289451
2026-03-18,2026-03-09T16:00:00,2031-07-11T00:00:00,0.0290333
2026-03-18,2026-03-09T16:00:00,2031-08-11T00:00:00,0.0291246
2026-03-18,2026-03-09T16:00:00,2031-09-11T00:00:00,0.0292159
2026-03-18,2026-03-09T16:00:00,2031-10-13T00:00:00,0.02931
2026-03-18,2026-03-09T16:00:00,2031-11-11T00:00:00,0.0293951
2026-03-18,2026-03-09T16:00:00,2031-12-11T00:00:00,0.029483
2026-03-18,2026-03-09T16:00:00,2032-01-12T00:00:00,0.0295763
2026-03-18,2026-03-09T16:00:00,2032-02-11T00:00:00,0.0296634
2026-03-18,2026-03-09T16:00:00,2032-03-11T00:00:00,0.0297473
2026-03-18,2026-03-09T16:00:00,2032-04-12T00:00:00,0.0298394
2026-03-18,2026-03-09T16:00:00,2032-05-11T00:00:00,0.0299225
2026-03-18,2026-03-09T16:00:00,2032-06-11T00:00:00,0.030011
2026-03-18,2026-03-09T16:00:00,2032-07-12T00:00:00,0.030099
2026-03-18,2026-03-09T16:00:00,2032-08-11T00:00:00,0.0301838
2026-03-18,2026-03-09T16:00:00,2032-09-13T00:00:00,0.0302766
2026-03-18,2026-03-09T16:00:00,2032-10-11T00:00:00,0.0303549
2026-03-18,2026-03-09T16:00:00,2032-11-11T00:00:00,0.0304411
2026-03-18,2026-03-09T16:00:00,2032-12-13T00:00:00,0.0305296
2026-03-18,2026-03-09T16:00:00,2033-01-11T00:00:00,0.0306094
2026-03-18,2026-03-09T16:00:00,2033-02-11T00:00:00,0.0306941
2026-03-18,2026-03-09T16:00:00,2033-03-11T00:00:00,0.0307703
2026-03-18,2026-03-09T16:00:00,2033-04-11T00:00:00,0.030854
2026-03-18,2026-03-09T16:00:00,2033-05-11T00:00:00,0.0309346
2026-03-18,2026-03-09T16:00:00,2033-06-13T00:00:00,0.0310226
2026-03-18,2026-03-09T16:00:00,2033-07-11T00:00:00,0.0310968
2026-03-18,2026-03-09T16:00:00,2033-08-11T00:00:00,0.0311784
2026-03-18,2026-03-09T16:00:00,2033-09-12T00:00:00,0.031262
2026-03-18,2026-03-09T16:00:00,2033-10-11T00:00:00,0.0313372
2026-03-18,2026-03-09T16:00:00,2033-11-11T00:00:00,0.031417
2026-03-18,2026-03-09T16:00:00,2033-12-12T00:00:00,0.0314962
2026-03-18,2026-03-09T16:00:00,2034-01-11T00:00:00,0.0315723
2026-03-18,2026-03-09T16:00:00,2034-02-13T00:00:00,0.0316552
2026-03-18,2026-03-09T16:00:00,2034-03-13T00:00:00,0.0317251
2026-03-18,2026-03-09T16:00:00,2034-04-11T00:00:00,0.0317968
2026-03-18,2026-03-09T16:00:00,2034-05-11T00:00:00,0.0318704
2026-03-18,2026-03-09T16:00:00,2034-06-12T00:00:00,0.0319482
2026-03-18,2026-03-09T16:00:00,2034-07-11T00:00:00,0.0320181
2026-03-18,2026-03-09T16:00:00,2034-08-11T00:00:00,0.032092
2026-03-18,2026-03-09T16:00:00,2034-09-11T00:00:00,0.0321652
2026-03-18,2026-03-09T16:00:00,2034-10-11T00:00:00,0.0322352
2026-03-18,2026-03-09T16:00:00,2034-11-13T00:00:00,0.0323113
2026-03-18,2026-03-09T16:00:00,2034-12-11T00:00:00,0.032375
2026-03-18,2026-03-09T16:00:00,2035-01-11T00:00:00,0.0324446
2026-03-18,2026-03-09T16:00:00,2035-02-12T00:00:00,0.0325154
2026-03-18,2026-03-09T16:00:00,2035-03-12T00:00:00,0.0325764
2026-03-18,2026-03-09T16:00:00,2035-04-11T00:00:00,0.0326407
2026-03-18,2026-03-09T16:00:00,2035-05-11T00:00:00,0.032704
2026-03-18,2026-03-09T16:00:00,2035-06-11T00:00:00,0.0327681
2026-03-18,2026-03-09T16:00:00,2035-07-11T00:00:00,0.032829
2026-03-18,2026-03-09T16:00:00,2035-08-13T00:00:00,0.0328945
2026-03-18,2026-03-09T16:00:00,2035-09-11T00:00:00,0.0329509
2026-03-18,2026-03-09T16:00:00,2035-10-11T00:00:00,0.0330078
2026-03-18,2026-03-09T16:00:00,2035-11-12T00:00:00,0.0330671
